observation_id,access,enterer,coral,location_name,latitude,longitude,resource_id,measurement_id,trait_name,standard_unit,value,precision,precision_type,precision_upper,replicates
65617,0,8,Porites eridani,Global estimate,"","",210,63092,Growth form,cat,foliaceous,"","","",""
65637,1,1,Porites evermanni,Global estimate,"","",215,63112,Clade Fukami Huang 2012,cat,III,"","","",""
89064,1,14,Porites evermanni,"","","",399,92308,Growth rate,mm yr^-1,7.75,"","","",""
65680,0,1,Porites evermanni,Global estimate,"","",0,63153,Growth form,cat,massive,"","","",""
65694,1,1,Porites excavata,Global estimate,"","",215,63167,Clade Fukami Huang 2012,cat,III,"","","",""
65729,1,1,Porites flavus,Global estimate,"","",215,63202,Clade Fukami Huang 2012,cat,III,"","","",""
65773,0,1,Porites flavus,Global estimate,"","",0,63246,Growth form,cat,branching,"","","",""
65790,1,1,Porites furcata,Global estimate,"","",215,63263,Clade Fukami Huang 2012,cat,III,"","","",""
89052,1,14,Porites furcata,"","","",399,92296,Growth rate,mm yr^-1,15.9,"","","",""
65841,0,8,Porites furcata,Global estimate,"","",210,63312,Growth form,cat,branching,"","","",""
65855,1,1,Porites gabonensis,Global estimate,"","",215,63326,Clade Fukami Huang 2012,cat,III,"","","",""
65884,1,1,Porites harrisoni,Global estimate,"","",215,63355,Clade Fukami Huang 2012,cat,III,"","","",""
65934,0,8,Porites harrisoni,Global estimate,"","",210,63403,Growth form,cat,massive,"","","",""
65953,1,1,Porites hawaiiensis,Global estimate,"","",215,63422,Clade Fukami Huang 2012,cat,III,"","","",""
65973,0,1,Porites hawaiiensis,Global estimate,"","",0,63442,Growth form,cat,massive,"","","",""
65983,1,1,Porites heronensis,Global estimate,"","",215,63452,Clade Fukami Huang 2012,cat,III,"","","",""
66010,0,1,Porites heronensis,"North Bay, Lord Howe Island",-31.52,159.045,203,63477,Growth rate,mm yr^-1,10.5,0.98,standard_deviation,"",6
88850,1,14,Porites heronensis,"","","",203,92094,Growth rate,mm yr^-1,10.5,"","","",""
66039,0,1,Porites heronensis,Global estimate,"","",0,63504,Growth form,cat,massive,"","","",""
66056,1,1,Porites horizontalata,Global estimate,"","",215,63521,Clade Fukami Huang 2012,cat,III,"","","",""
66106,0,1,Porites horizontalata,Global estimate,"","",0,63569,Growth form,cat,encrusting,"","","",""
66120,1,1,Porites iwayamaensis,Global estimate,"","",215,63583,Clade Fukami Huang 2012,cat,III,"","","",""
66150,1,1,Porites latistella,Global estimate,"","",215,63613,Clade Fukami Huang 2012,cat,III,"","","",""
66199,0,8,Porites latistella,Global estimate,"","",210,63660,Growth form,cat,foliaceous,"","","",""
66213,1,1,Porites lichen,Global estimate,"","",215,63674,Clade Fukami Huang 2012,cat,III,"","","",""
66240,0,1,Porites lichen,"Galu Falhu, Maldives",4.205432,73.498778,214,63699,Growth rate,mm yr^-1,16.3,3.2,standard_error,"",13
66240,0,1,Porites lichen,"Galu Falhu, Maldives",4.205432,73.498778,214,63700,Habitat type,cat,flat,"","","",""
66240,0,1,Porites lichen,"Galu Falhu, Maldives",4.205432,73.498778,214,63701,Depth,m,0.8,"","","",""
88520,1,14,Porites lichen,"","","",214,91764,Growth rate,mm yr^-1,16.3,"","","",""
66270,0,8,Porites lichen,Global estimate,"","",210,63729,Growth form,cat,foliaceous,"","","",""
66293,1,1,Porites lobata,Global estimate,"","",215,63752,Clade Fukami Huang 2012,cat,III,"","","",""
66320,0,1,Porites lobata,"Galu Falhu, Maldives",4.205432,73.498778,214,63778,Growth rate,mm yr^-1,12.1,0.91,standard_error,"",55
66320,0,1,Porites lobata,"Galu Falhu, Maldives",4.205432,73.498778,214,63779,Habitat type,cat,flat,"","","",""
66320,0,1,Porites lobata,"Galu Falhu, Maldives",4.205432,73.498778,214,63780,Depth,m,0.8,"","","",""
66320,0,1,Porites lobata,"Galu Falhu, Maldives",4.205432,73.498778,214,63781,Wave exposure,cat,sheltered,"","","",""
78370,0,1,Porites lobata,"Ca̱o Island, Costa Rica",8.716667,-83.866667,206,75366,Growth rate,mm yr^-1,11.7,1.02,standard_error,"",17
78370,0,1,Porites lobata,"Ca̱o Island, Costa Rica",8.716667,-83.866667,206,75367,Depth,m,2.5,"","","",""
78371,0,1,Porites lobata,"Ca̱o Island, Costa Rica",8.716667,-83.866667,206,75368,Growth rate,mm yr^-1,15.3,1.15,standard_error,"",5
78371,0,1,Porites lobata,"Ca̱o Island, Costa Rica",8.716667,-83.866667,206,75369,Depth,m,2,"","","",""
78372,0,1,Porites lobata,"Ca̱o Island, Costa Rica",8.716667,-83.866667,206,75370,Growth rate,mm yr^-1,10.5,1.9,standard_error,"",11
78372,0,1,Porites lobata,"Ca̱o Island, Costa Rica",8.716667,-83.866667,206,75371,Depth,m,9,"","","",""
88157,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91352,Growth rate,mm yr^-1,10,"","","",1
88157,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91353,Habitat type,cat,lagoon,"","","",""
88157,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91354,Depth,m,7,"","","",""
88160,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91361,Growth rate,mm yr^-1,11.5,"","","",1
88160,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91362,Habitat type,cat,lagoon,"","","",""
88160,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91363,Depth,m,8,"","","",""
88169,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91388,Growth rate,mm yr^-1,5.5,"","","",1
88169,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91389,Habitat type,cat,lagoon,"","","",""
88169,0,9,Porites lobata,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91390,Depth,m,18,"","","",""
88293,1,14,Porites lobata,"","","",276,91537,Growth rate,mm yr^-1,11.5,"","","",""
88309,1,14,Porites lobata,"","","",276,91553,Growth rate,mm yr^-1,7.8,"","","",""
88315,1,14,Porites lobata,"","","",276,91559,Growth rate,mm yr^-1,10,"","","",""
88316,1,14,Porites lobata,"","","",276,91560,Growth rate,mm yr^-1,5.5,"","","",""
88523,1,14,Porites lobata,"","","",214,91767,Growth rate,mm yr^-1,12.1,"","","",""
88665,1,14,Porites lobata,"","","",373,91909,Growth rate,mm yr^-1,14,"","","",""
88666,1,14,Porites lobata,"","","",373,91910,Growth rate,mm yr^-1,11.7,"","","",""
88667,1,14,Porites lobata,"","","",373,91911,Growth rate,mm yr^-1,14,"","","",""
88668,1,14,Porites lobata,"","","",373,91912,Growth rate,mm yr^-1,16.3,"","","",""
88669,1,14,Porites lobata,"","","",373,91913,Growth rate,mm yr^-1,15.4,"","","",""
88670,1,14,Porites lobata,"","","",373,91914,Growth rate,mm yr^-1,16.1,"","","",""
88671,1,14,Porites lobata,"","","",373,91915,Growth rate,mm yr^-1,13.8,"","","",""
88672,1,14,Porites lobata,"","","",373,91916,Growth rate,mm yr^-1,16,"","","",""
88673,1,14,Porites lobata,"","","",373,91917,Growth rate,mm yr^-1,13.7,"","","",""
88674,1,14,Porites lobata,"","","",373,91918,Growth rate,mm yr^-1,16,"","","",""
88675,1,14,Porites lobata,"","","",373,91919,Growth rate,mm yr^-1,16.2,"","","",""
88676,1,14,Porites lobata,"","","",373,91920,Growth rate,mm yr^-1,13.5,"","","",""
88677,1,14,Porites lobata,"","","",373,91921,Growth rate,mm yr^-1,13.5,"","","",""
88749,1,14,Porites lobata,"","","",383,91993,Growth rate,mm yr^-1,1.5,"","","",""
88756,1,14,Porites lobata,"","","",385,92000,Growth rate,mm yr^-1,8.29,"","","",""
88759,1,14,Porites lobata,"","","",388,92003,Growth rate,mm yr^-1,8.4,"","","",""
88760,1,14,Porites lobata,"","","",388,92004,Growth rate,mm yr^-1,13.5,"","","",""
88764,1,14,Porites lobata,"","","",388,92008,Growth rate,mm yr^-1,11.7,"","","",""
88765,1,14,Porites lobata,"","","",388,92009,Growth rate,mm yr^-1,10.5,"","","",""
88767,1,14,Porites lobata,"","","",388,92011,Growth rate,mm yr^-1,15.3,"","","",""
88768,1,14,Porites lobata,"","","",388,92012,Growth rate,mm yr^-1,9.5,"","","",""
88771,1,14,Porites lobata,"","","",388,92015,Growth rate,mm yr^-1,8.1,"","","",""
88772,1,14,Porites lobata,"","","",388,92016,Growth rate,mm yr^-1,13,"","","",""
88774,1,14,Porites lobata,"","","",388,92018,Growth rate,mm yr^-1,8.5,"","","",""
89016,1,14,Porites lobata,"","","",399,92260,Growth rate,mm yr^-1,10.75,"","","",""
89031,1,14,Porites lobata,"","","",399,92275,Growth rate,mm yr^-1,7.6,"","","",""
89080,1,14,Porites lobata,"","","",399,92324,Growth rate,mm yr^-1,5.5,"","","",""
89141,1,14,Porites lobata,"","","",402,92385,Growth rate,mm yr^-1,7.48,"","","",""
89348,1,14,Porites lobata,"","","",430,92592,Growth rate,mm yr^-1,7,"","","",""
89402,1,14,Porites lobata,"","","",435,92646,Growth rate,mm yr^-1,6.2,"","","",""
89404,1,14,Porites lobata,"","","",435,92648,Growth rate,mm yr^-1,2.7,"","","",""
90091,0,15,Porites lobata,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,517,94106,Growth rate,mm yr^-1,9.77,"","","",""
90091,0,15,Porites lobata,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,517,94107,Depth,m,<10,"","","",""
90092,0,15,Porites lobata,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,517,94108,Growth rate,mm yr^-1,5.5,"","","",""
90092,0,15,Porites lobata,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,517,94109,Depth,m,>10,"","","",""
90093,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94110,Growth rate,mm yr^-1,11.7,"","","",""
90093,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94111,Depth,m,6.1-13.1,"","","",""
90093,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94112,Habitat type,cat,atoll,"","","",""
90093,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94113,Season,cat,April,"","","",""
90094,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94114,Growth rate,mm yr^-1,22.2,"","","",""
90094,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94115,Depth,m,6.1-13.1,"","","",""
90094,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94116,Habitat type,cat,atoll,"","","",""
90094,0,15,Porites lobata,Clipperton Atoll,10.286043,-109.216133,524,94117,Season,cat,April,"","","",""
90095,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94118,Growth rate,mm yr^-1,23.6,"","","",""
90095,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94119,Habitat type,cat,laboratory,"","","",""
90095,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94120,Water temperature,ºC,21-29,"","","",""
90095,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94121,Irradiance,µmol quanta m^-2 s^-1,500,"","","",""
90096,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94122,Growth rate,mm yr^-1,6.7,"","","",""
90096,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94123,Habitat type,cat,laboratory,"","","",""
90096,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94124,Water temperature,ºC,21-29,"","","",""
90096,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94125,Irradiance,µmol quanta m^-2 s^-1,500,"","","",""
90097,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94126,Growth rate,mm yr^-1,2.6,"","","",""
90097,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94127,Habitat type,cat,laboratory,"","","",""
90097,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94128,Water temperature,ºC,21-29,"","","",""
90097,0,15,Porites lobata,"Shikoku Island, Japan",33.8219,133.4945,523,94129,Irradiance,µmol quanta m^-2 s^-1,500,"","","",""
66350,0,1,Porites lobata,Global estimate,"","",0,63808,Growth form,cat,massive,"","","",""
66374,1,1,Porites lutea,Global estimate,"","",215,63832,Clade Fukami Huang 2012,cat,III,"","","",""
66409,0,1,Porites lutea,"Gulf of Aqaba, Red Sea",28.75,34.75,300,63864,Growth rate,mm yr^-1,5.66,0.47,standard_deviation,"",5
66409,0,1,Porites lutea,"Gulf of Aqaba, Red Sea",28.75,34.75,300,63865,Depth,m,6,"","","",""
78382,0,1,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,208,75392,Growth rate,mm yr^-1,13.5,0.5,standard_error,"",""
78382,0,1,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,208,75393,Habitat type,cat,flat,"","","",""
78382,0,1,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,208,75394,Depth,m,3.5,"","","",""
86241,0,9,Porites lutea,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,275,89394,Growth rate,mm yr^-1,7.6,3.5,range,11.8,30
86241,0,9,Porites lutea,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,275,89395,Habitat type,cat,lagoon,"","","",""
86241,0,9,Porites lutea,"Enewetak Atoll, Marshall Islands",11.413548,162.147607,275,89396,Depth,m,0,"","","",""
88151,0,9,Porites lutea,"Gulf of Aqaba, Red Sea",28.75,34.75,300,91338,Growth rate,mm yr^-1,3.0,0.37,standard_deviation,"",8
88151,0,9,Porites lutea,"Gulf of Aqaba, Red Sea",28.75,34.75,300,91339,Depth,m,40,"","","",""
88159,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91358,Growth rate,mm yr^-1,6.5,"","","",1
88159,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91359,Habitat type,cat,lagoon,"","","",""
88159,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91360,Depth,m,25,"","","",""
88161,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91364,Growth rate,mm yr^-1,11,"","","",1
88161,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91365,Habitat type,cat,lagoon,"","","",""
88161,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91366,Depth,m,10,"","","",""
88162,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91367,Growth rate,mm yr^-1,5,"","","",1
88162,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91368,Habitat type,cat,lagoon,"","","",""
88162,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91369,Depth,m,25,"","","",""
88163,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91370,Growth rate,mm yr^-1,5,"","","",1
88163,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91371,Habitat type,cat,lagoon,"","","",""
88163,0,9,Porites lutea,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91372,Depth,m,30,"","","",""
88290,1,14,Porites lutea,"","","",276,91534,Growth rate,mm yr^-1,5,"","","",""
88296,1,14,Porites lutea,"","","",276,91540,Growth rate,mm yr^-1,5.25,"","","",""
88297,1,14,Porites lutea,"","","",276,91541,Growth rate,mm yr^-1,11,"","","",""
88301,1,14,Porites lutea,"","","",276,91545,Growth rate,mm yr^-1,12.75,"","","",""
88306,1,14,Porites lutea,"","","",276,91550,Growth rate,mm yr^-1,6.5,"","","",""
88310,1,14,Porites lutea,"","","",276,91554,Growth rate,mm yr^-1,13.5,"","","",""
88312,1,14,Porites lutea,"","","",276,91556,Growth rate,mm yr^-1,9.25,"","","",""
88518,1,14,Porites lutea,"","","",214,91762,Growth rate,mm yr^-1,11.2,"","","",""
88637,1,14,Porites lutea,"","","",363,91881,Growth rate,mm yr^-1,10.01,"","","",""
88646,1,14,Porites lutea,"","","",363,91890,Growth rate,mm yr^-1,15.26,"","","",""
88873,1,14,Porites lutea,"","","",393,92117,Growth rate,mm yr^-1,7.6,"","","",""
88886,1,14,Porites lutea,"","","",396,92130,Growth rate,mm yr^-1,7.6,"","","",""
89000,1,14,Porites lutea,"","","",399,92244,Growth rate,mm yr^-1,6.5,"","","",""
89002,1,14,Porites lutea,"","","",399,92246,Growth rate,mm yr^-1,5,"","","",""
89003,1,14,Porites lutea,"","","",399,92247,Growth rate,mm yr^-1,5.5,"","","",""
89013,1,14,Porites lutea,"","","",399,92257,Growth rate,mm yr^-1,6.25,"","","",""
89020,1,14,Porites lutea,"","","",399,92264,Growth rate,mm yr^-1,12.75,"","","",""
89025,1,14,Porites lutea,"","","",399,92269,Growth rate,mm yr^-1,11,"","","",""
89035,1,14,Porites lutea,"","","",399,92279,Growth rate,mm yr^-1,8.5,"","","",""
89045,1,14,Porites lutea,"","","",399,92289,Growth rate,mm yr^-1,7.5,"","","",""
89353,1,14,Porites lutea,"","","",300,92597,Growth rate,mm yr^-1,5.66,"","","",""
89354,1,14,Porites lutea,"","","",300,92598,Growth rate,mm yr^-1,3,"","","",""
89434,1,14,Porites lutea,"","","",438,92678,Growth rate,mm yr^-1,19.35,"","","",""
90098,0,15,Porites lutea,"Sampela, Wakatoni, Tukang Besi",-5.474706,123.732718,515,94130,Growth rate,mm yr^-1,3.98,"","","",""
90098,0,15,Porites lutea,"Sampela, Wakatoni, Tukang Besi",-5.474706,123.732718,515,94131,Depth,m,10,"","","",""
90098,0,15,Porites lutea,"Sampela, Wakatoni, Tukang Besi",-5.474706,123.732718,515,94132,Habitat type,cat,crest,"","","",""
90098,0,15,Porites lutea,"Sampela, Wakatoni, Tukang Besi",-5.474706,123.732718,515,94133,Season,cat,"July - Sep 2001, 2002","","","",""
90099,0,15,Porites lutea,"Hoga, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94134,Growth rate,mm yr^-1,10.04,"","","",""
90099,0,15,Porites lutea,"Hoga, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94135,Depth,m,10,"","","",""
90099,0,15,Porites lutea,"Hoga, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94136,Habitat type,cat,crest,"","","",""
90099,0,15,Porites lutea,"Hoga, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94137,Season,cat,"July - Sep 2001, 2002","","","",""
90100,0,15,Porites lutea,"Kaledupa, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94138,Growth rate,mm yr^-1,15.26,"","","",""
90100,0,15,Porites lutea,"Kaledupa, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94139,Depth,m,10,"","","",""
90100,0,15,Porites lutea,"Kaledupa, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94140,Habitat type,cat,crest,"","","",""
90100,0,15,Porites lutea,"Kaledupa, Wakatoni MNP, Tukand Besi ",0.0,0.0,515,94141,Season,cat,"July - Sep 2001, 2002","","","",""
90101,0,15,Porites lutea,"Ao Man, Thailand ",7.834319,98.406266,477,94142,Growth rate,mm yr^-1,23.02,"","","",""
90101,0,15,Porites lutea,"Ao Man, Thailand ",7.834319,98.406266,477,94143,Depth,m,1,"","","",""
90101,0,15,Porites lutea,"Ao Man, Thailand ",7.834319,98.406266,477,94144,Habitat type,cat,crest,"","","",""
90102,0,15,Porites lutea,"Ko Lon, Thailand",7.787684,98.371868,477,94145,Growth rate,mm yr^-1,22.52,"","","",""
90102,0,15,Porites lutea,"Ko Lon, Thailand",7.787684,98.371868,477,94146,Depth,m,1,"","","",""
90102,0,15,Porites lutea,"Ko Lon, Thailand",7.787684,98.371868,477,94147,Habitat type,cat,crest,"","","",""
90103,0,15,Porites lutea,"Tin Smelter, Phuket, Thailand",7.815416,98.40546,477,94148,Growth rate,mm yr^-1,22.13,"","","",""
90103,0,15,Porites lutea,"Tin Smelter, Phuket, Thailand",7.815416,98.40546,477,94149,Depth,m,1,"","","",""
90103,0,15,Porites lutea,"Tin Smelter, Phuket, Thailand",7.815416,98.40546,477,94150,Habitat type,cat,crest,"","","",""
90104,0,15,Porites lutea,"Porites Bay, Thailand",7.811884,98.404303,477,94151,Growth rate,mm yr^-1,23.76,"","","",""
90104,0,15,Porites lutea,"Porites Bay, Thailand",7.811884,98.404303,477,94152,Depth,m,1,"","","",""
90104,0,15,Porites lutea,"Porites Bay, Thailand",7.811884,98.404303,477,94153,Habitat type,cat,crest,"","","",""
90105,0,15,Porites lutea,"Ko Phi Phi, Thailand ",0.0,0.0,477,94154,Growth rate,mm yr^-1,21.83,"","","",""
